listingId,project_name,coords,address,image_url
8198793,White Pearl Apartment,"Panchsheel Colony, Sushilpura,Jaipur","['26.897613', '75.757064']",https://is1-2.housingcdn.com/01c16c28/01d7e576607745ccfbe51bc9c21a951c/v0/medium/2_bhk_apartment-for-sale-sushilpura-Jaipur-kitchen.jpg
8284917,"Radhe residency,Bhankrota, Jaipur","Radhe residency,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/62555effa7dff8ea2db24f26e07a80fa/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8220428,"Balaji home Green,Narayan Vihar, Jaipur","Balaji home Green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/285ef6186ba9bb1c75c7ef27f4531b6e/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
8220651,Kedia Virasat,"Gajsinghpur, Jaipur","['26.87896', '75.72522']",https://is1-2.housingcdn.com/01c16c28/41b39cbd530009027849292805630202/v0/medium/3_bhk_villa-for-sale-gajsinghpur-Jaipur-hall.jpg
8220292,"Balaji home Green,Narayan Vihar, Jaipur","Balaji home Green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/52d62d16d7e8317e533a470320245b75/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
8220350,"Balaji Home Green,Narayan Vihar, Jaipur","Balaji Home Green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/259650cf4942298f4609a07eaf868457/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-kitchen.jpg
8220708,Kedia Virasat,"Gajsinghpur, Jaipur","['26.87896', '75.72522']",https://is1-2.housingcdn.com/01c16c28/41b39cbd530009027849292805630202/v0/medium/5_bhk_villa-for-sale-gajsinghpur-Jaipur-hall.jpg
8214953,"SK Homes,Vidhyut Nagar, Jaipur","SK Homes,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/772fbadf2c57b9ea2aae196f4c2913e0/v0/medium/4_bhk_independent_house-for-sale-vidhyut_nagar-Jaipur-kitchen.jpg
8214840,"SK Homes,Vidhyut Nagar, Jaipur","SK Homes,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-2.housingcdn.com/01c16c28/84cf890ce0a4b310ce9d73c6c5c061cf/v0/medium/4_bhk_independent_house-for-sale-vidhyut_nagar-Jaipur-hall.jpg
7835069,"Taruchaya Resideny,Bhankrota, Jaipur","Taruchaya Resideny,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/16d8f72209fde28272a8616fb514333c/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-others.jpg
7837201,Taruchaya Residency,"Narayan Vihar, Jaipur","['26.87166', '75.712859']",https://is1-3.housingcdn.com/01c16c28/b5eead1001c693b2bde0b8eaaeaa7f7a/v0/medium/2_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-others.jpg
8175029,"Narayan Vihar, Jaipur","Narayan Vihar, Jaipur","['26.864345', '75.72465']",
8155255,Shree Radha Villa,"Jaisinghpura, Jaipur","['26.833193', '75.693626']",https://is1-3.housingcdn.com/01c16c28/ecf21a43ff78260f3b6c6b46bb6df4c6/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
8157213,"Shanti enclave,Bhankrota, Jaipur","Shanti enclave,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/8c3b963544f9d30a9c43677d06c4f591/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8098180,"Kothari kalash,Vidhyut Nagar, Jaipur","Kothari kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/c05e1dd79295a3c8d1e83baaac57ded4/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-hall.jpg
8107014,"Singal Apartment ,Nirman Nagar, Brijlalpura,Jaipur","Singal Apartment ,Nirman Nagar, Brijlalpura,Jaipur","['26.88593', '75.74333']",https://is1-3.housingcdn.com/01c16c28/45043b82d24ebe30e1ac991ac77d4089/v0/medium/3_bhk_independent_floor-for-sale-brijlalpura-Jaipur-others.jpg
8075444,"Shree govind residency,Bhankrota, Jaipur","Shree govind residency,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/2e2ca65b4f2a08e2b9164c23008a2455/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8088422,"Balaji Home Green,Narayan Vihar, Jaipur","Balaji Home Green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/285ef6186ba9bb1c75c7ef27f4531b6e/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
8088368,"Balaji Home green,Narayan Vihar, Jaipur","Balaji Home green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/259650cf4942298f4609a07eaf868457/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-kitchen.jpg
8098180,"Kothari kalash,Vidhyut Nagar, Jaipur","Kothari kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/c05e1dd79295a3c8d1e83baaac57ded4/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-hall.jpg
8107014,"Singal Apartment ,Nirman Nagar, Brijlalpura,Jaipur","Singal Apartment ,Nirman Nagar, Brijlalpura,Jaipur","['26.88593', '75.74333']",https://is1-3.housingcdn.com/01c16c28/45043b82d24ebe30e1ac991ac77d4089/v0/medium/3_bhk_independent_floor-for-sale-brijlalpura-Jaipur-others.jpg
8075444,"Shree govind residency,Bhankrota, Jaipur","Shree govind residency,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/2e2ca65b4f2a08e2b9164c23008a2455/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8088422,"Balaji Home Green,Narayan Vihar, Jaipur","Balaji Home Green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/285ef6186ba9bb1c75c7ef27f4531b6e/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
8088368,"Balaji Home green,Narayan Vihar, Jaipur","Balaji Home green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/259650cf4942298f4609a07eaf868457/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-kitchen.jpg
8088395,"Balaji Home Green,Narayan Vihar, Jaipur","Balaji Home Green,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/bd52f8331243d7bb66c589996cd4dc9e/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-bedroom.jpg
8074034," Shri Radha Govind,Bhankrota, Jaipur"," Shri Radha Govind,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/1636efb68944d701413b6dd0e27813cc/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8075340,"Shree radhe residency,Bhankrota, Jaipur","Shree radhe residency,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/367c4371b952a3ef315153ac3eaf8dae/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8044357,"Aanchal,Nirman Nagar, Brijlalpura,Jaipur","Aanchal,Nirman Nagar, Brijlalpura,Jaipur","['26.892284', '75.74564']",https://is1-3.housingcdn.com/01c16c28/160bdade33e58f23d9662cc4a2fd12f8/v0/medium/4_bhk_apartment-for-sale-brijlalpura-Jaipur-others.jpg
8041068,"Kalash,Vidhyut Nagar, Jaipur","Kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/813b077821809ea6fe8b28a16497e9df/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-others.jpg
8043599,"Square arcade ,Bhankrota, Jaipur","Square arcade ,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/48e60a833a1ae2c46f9e5bb3ecc3468f/v0/medium/3_bhk_apartment-for-sale-bhankrota-Jaipur-others.jpg
8043713,Shreenath Square Arcade,"Jaisinghpura, Jaipur","['26.830683', '75.688393']",https://is1-3.housingcdn.com/01c16c28/a0a4fe2f8d07bfcb650dfca3544d097a/v0/medium/2_bhk_apartment-for-sale-jaisinghpura_1-Jaipur-others.jpg
8043145,"Kalash,Vidhyut Nagar, Jaipur","Kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/203ccf5c6a19e97cc43a8342eae28a6e/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-hall.jpg
8043587,"square arcade,Bhankrota, Jaipur","square arcade,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/09bccd36c24a39371708367041f1ffe4/v0/medium/3_bhk_apartment-for-sale-bhankrota-Jaipur-hall.jpg
8043697,Shreenath Square Arcade,"Jaisinghpura, Jaipur","['26.830683', '75.688393']",https://is1-3.housingcdn.com/01c16c28/09bccd36c24a39371708367041f1ffe4/v0/medium/2_bhk_apartment-for-sale-jaisinghpura_1-Jaipur-hall.jpg
8040979,"Kalash,Vidhyut Nagar, Jaipur","Kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-2.housingcdn.com/01c16c28/3fa1137cd1e1e82af62a01d48b3f7123/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-hall.jpg
8044389,"Aanchal,Nirman Nagar, Brijlalpura,Jaipur","Aanchal,Nirman Nagar, Brijlalpura,Jaipur","['26.892284', '75.74564']",https://is1-2.housingcdn.com/01c16c28/612249a1574e3e8c691372121caba7db/v0/medium/4_bhk_apartment-for-sale-brijlalpura-Jaipur-others.jpg
8016595,"Shyam villa,Narayan Vihar, Jaipur","Shyam villa,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-2.housingcdn.com/01c16c28/27610b93f806e72b02af4cbcbf99d311/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-others.jpg
8016664,"Shyam villa,Narayan Vihar, Jaipur","Shyam villa,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/6c81874611b3f1b677a28689027229a3/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-others.jpg
7976334,Defined Meadows Villa,"Bhankrota, Jaipur","['26.855276', '75.691429']",https://is1-2.housingcdn.com/01c16c28/0c730450e57f3d7b9959171d84cd0496/v0/medium/3_bhk_villa-for-sale-bhankrota-Jaipur-others.jpg
8040979,"Kalash,Vidhyut Nagar, Jaipur","Kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-2.housingcdn.com/01c16c28/3fa1137cd1e1e82af62a01d48b3f7123/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-hall.jpg
8044389,"Aanchal,Nirman Nagar, Brijlalpura,Jaipur","Aanchal,Nirman Nagar, Brijlalpura,Jaipur","['26.892284', '75.74564']",https://is1-2.housingcdn.com/01c16c28/612249a1574e3e8c691372121caba7db/v0/medium/4_bhk_apartment-for-sale-brijlalpura-Jaipur-others.jpg
8016595,"Shyam villa,Narayan Vihar, Jaipur","Shyam villa,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-2.housingcdn.com/01c16c28/27610b93f806e72b02af4cbcbf99d311/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-others.jpg
8016664,"Shyam villa,Narayan Vihar, Jaipur","Shyam villa,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/6c81874611b3f1b677a28689027229a3/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-others.jpg
7976334,Defined Meadows Villa,"Bhankrota, Jaipur","['26.855276', '75.691429']",https://is1-2.housingcdn.com/01c16c28/0c730450e57f3d7b9959171d84cd0496/v0/medium/3_bhk_villa-for-sale-bhankrota-Jaipur-others.jpg
7956616,Khedapati Balaji Shree Radhe Govind Residency,"Jaisinghpura, Jaipur","['26.845278', '75.687691']",https://is1-3.housingcdn.com/01c16c28/0c7ba9de50befef40f6d8d7c806fd814/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
7925724,Shree Shyam Residency,"Narayan Vihar, Jaipur","['26.854401', '75.724602']",https://is1-2.housingcdn.com/01c16c28/463c21200c139effbd20350924a77226/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
7925470,Shree Shyam Residency,"Narayan Vihar, Jaipur","['26.854401', '75.724602']",https://is1-3.housingcdn.com/01c16c28/f41b5ae13d77e60649d4c799b2a2d2f8/v0/medium/2_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-kitchen.jpg
7840925,Vardhman Western Heights,"Shyam Nagar, Jaipur","['26.898674', '75.767685']",https://is1-2.housingcdn.com/01c16c28/aae151d6f6888866802395eb044b2e8e/v0/medium/3_bhk_apartment-for-sale-shyam_nagar_jaipur-Jaipur-hall.jpg
7830089,Shubhashish Geeta,"Bhankrota, Jaipur","['26.85198', '75.68557']",https://is1-2.housingcdn.com/01c16c28/a2564fa37129e7d45d0b83da0f3edd60/v0/medium/3_bhk_apartment-for-sale-bhankrota-Jaipur-living_room.jpg
7831586,Manglam Aanantara,"Bhankrota, Jaipur","['26.863125', '75.680611']",https://is1-2.housingcdn.com/01c16c28/a2564fa37129e7d45d0b83da0f3edd60/v0/medium/4_bhk_villa-for-sale-bhankrota-Jaipur-living_room.jpg
7830068,Shubhashish Geeta,"Bhankrota, Jaipur","['26.85198', '75.68557']",https://is1-2.housingcdn.com/01c16c28/a2564fa37129e7d45d0b83da0f3edd60/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-living_room.jpg
7793475,"Sidhi Ganesh Home,Nirman Nagar, Brijlalpura,Jaipur","Sidhi Ganesh Home,Nirman Nagar, Brijlalpura,Jaipur","['26.88593', '75.74333']",https://is1-3.housingcdn.com/01c16c28/01e1c9dcfd8c292796a60b4d36d2bcf8/v0/medium/3_bhk_apartment-for-sale-brijlalpura-Jaipur-hall.jpg
7779386,Shri Gargi Square Arcade,"Jaisinghpura, Jaipur","['26.842651', '75.696541']",https://is1-2.housingcdn.com/01c16c28/088f11e8b3955f67e96e3f9b3bcf1d33/v0/medium/2_bhk_apartment-for-sale-jaisinghpura_1-Jaipur-others.jpg
7779577,Auric The Century Park,"Bhankrota, Jaipur","['26.852364', '75.682465']",https://is1-3.housingcdn.com/01c16c28/03f0c7bdf5dbbb20aeec6e882d6eb9b8/v0/medium/1_bhk_apartment-for-sale-bhankrota-Jaipur-hall.jpg
7779497,Shri Gargi Square Arcade,"Jaisinghpura, Jaipur","['26.842651', '75.696541']",https://is1-3.housingcdn.com/01c16c28/8224c882fbde4443f9f355e684784cb3/v0/medium/3_bhk_apartment-for-sale-jaisinghpura_1-Jaipur-hall.jpg
7729037,"Vidhyut Nagar, Jaipur","Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/64ca9e020b8e159895a959c9f43acb9c/v0/medium/8_bhk_villa-for-sale-vidhyut_nagar-Jaipur-others.jpg
7637196,"Vardhman Nagar, Karni Vihar,Jaipur","Vardhman Nagar, Karni Vihar,Jaipur","['26.883316', '75.736161']",https://is1-3.housingcdn.com/01c16c28/7d9482c16b61337474b923102a89a349/v0/medium/3_bhk_independent_house-for-sale-karni_vihar-Jaipur-others.jpg
7593526,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/624a66cce5506a67faf9e0dc322971d0/v0/medium/3_bhk_apartment-for-sale-bhankrota-Jaipur-others.jpg
7640872,"Kalash,Vidhyut Nagar, Jaipur","Kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",
7779497,Shri Gargi Square Arcade,"Jaisinghpura, Jaipur","['26.842651', '75.696541']",https://is1-3.housingcdn.com/01c16c28/8224c882fbde4443f9f355e684784cb3/v0/medium/3_bhk_apartment-for-sale-jaisinghpura_1-Jaipur-hall.jpg
7729037,"Vidhyut Nagar, Jaipur","Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/64ca9e020b8e159895a959c9f43acb9c/v0/medium/8_bhk_villa-for-sale-vidhyut_nagar-Jaipur-others.jpg
7637196,"Vardhman Nagar, Karni Vihar,Jaipur","Vardhman Nagar, Karni Vihar,Jaipur","['26.883316', '75.736161']",https://is1-3.housingcdn.com/01c16c28/7d9482c16b61337474b923102a89a349/v0/medium/3_bhk_independent_house-for-sale-karni_vihar-Jaipur-others.jpg
7593526,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/624a66cce5506a67faf9e0dc322971d0/v0/medium/3_bhk_apartment-for-sale-bhankrota-Jaipur-others.jpg
7640872,"Kalash,Vidhyut Nagar, Jaipur","Kalash,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",
7611817,"Vidhyut Nagar, Jaipur","Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-2.housingcdn.com/01c16c28/22ed3124896b17fd84539d076f587752/v0/medium/4_bhk_villa-for-sale-vidhyut_nagar-Jaipur-hall.jpg
7500408,"Kothari kalash ,Vidhyut Nagar, Jaipur","Kothari kalash ,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-2.housingcdn.com/01c16c28/bb356306b9fffafc04922785b926de89/v0/medium/3_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-others.jpg
7593614,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/e104daadb11648bcd9b568ad5af1ca34/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-others.jpg
7589155,"Narayan Vihar, Jaipur","Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/bcde2a2ceab5103b954a90f36036d94e/v0/medium/residential_plot-for-sale-narayan_vihar_jaipur-Jaipur-plot_view.jpg
7578955,"Shakti Sarovar,Narayan Vihar, Jaipur","Shakti Sarovar,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-2.housingcdn.com/01c16c28/c9f72b4f6af636e48981a6c9d4c3df09/v0/medium/2_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
7579042,"Shakti Sarover,Narayan Vihar, Jaipur","Shakti Sarover,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-2.housingcdn.com/01c16c28/7312182d09a3d71e2eadb06c08a1b160/v0/medium/3_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
7581325,"Narayan Vihar, Jaipur","Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-3.housingcdn.com/01c16c28/3883c85b7904a7ff9b3ed8a0dabeb4af/v0/medium/residential_plot-for-sale-narayan_vihar_jaipur-Jaipur-plot_view.jpg
7570779,"Pink pride near Dps school ajmer road,Bhankrota, Jaipur","Pink pride near Dps school ajmer road,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/079503101ac2fb6c30471ef560115289/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-hall.jpg
7570799,Auric The Century Park,"Bhankrota, Jaipur","['26.852364', '75.682465']",https://is1-2.housingcdn.com/01c16c28/1b7fb95a10ef3c6149246141755043e4/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-hall.jpg
7538601,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-2.housingcdn.com/01c16c28/b5b43c458a7c78bef5afcfa798f11f9b/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
7522632,"Gr residency,Vidhyut Nagar, Jaipur","Gr residency,Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/8433734e31deeca93cffca6f3d032c6d/v0/medium/2_bhk_apartment-for-sale-vidhyut_nagar-Jaipur-hall.jpg
7477318,"White Pearl,Modi Nagar, Sushilpura,Jaipur","White Pearl,Modi Nagar, Sushilpura,Jaipur","['26.894591', '75.755963']",https://is1-2.housingcdn.com/01c16c28/f4f9822579426a92ae0d6994d08f6a54/v0/medium/2_bhk_apartment-for-sale-sushilpura-Jaipur-balcony.jpg
7481652,"Vidhyut Nagar, Jaipur","Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/0905ea7deab762a172d41e27e4f10d43/v0/medium/2_bhk_villa-for-sale-vidhyut_nagar-Jaipur-others.jpg
7488249,Taruchaya Residency,"Narayan Vihar, Jaipur","['26.87166', '75.712859']",https://is1-3.housingcdn.com/01c16c28/6b332506e9281b4663ec2c187a68993e/v0/medium/2_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
7277313,"Nirman Narayan villas,Narayan Vihar, Jaipur","Nirman Narayan villas,Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-2.housingcdn.com/01c16c28/070f7770e6b5e65889a862f2c6ca44e4/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-hall.jpg
251477,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.863125', '75.680611']",https://is1-2.housingcdn.com/4f2250e8/f1a044107ff5cbf2a80f5ecf974ff2a3/v0/medium/manglam_aanantara-bhankrota-jaipur-mangalam_bdl.jpg
4593,"Mahapura,NH - 8 Jaipur,Jaipur","Mahapura,NH - 8 Jaipur,Jaipur","['26.852373', '75.674324']",https://is1-2.housingcdn.com/4f2250e8/0e25c1a8304821e231b5f6a65b8a268f/v0/medium/mahima_nirvana-mahapura-jaipur-mahima_group.jpg
78769,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.853342', '75.684387']",https://is1-3.housingcdn.com/4f2250e8/5d97e0165ca5286f4aeb44394e447d3c/v2/medium/mahima_shubh_nilay_phase_i_part_2-bhankrota-jaipur-mahima_group.jpeg
96732,"Ajmer Road, Jaipur","Ajmer Road, Jaipur","['26.886189', '75.703217']",https://is1-2.housingcdn.com/4f2250e8/ffda1e0d195110219800f0ae5b1d5e2b/v0/medium/chordias_atulya-ajmer_road-jaipur-chordias_group.jpeg
8528089,RK Residency,"Shanti Nagar, Brijlalpura,Jaipur","['26.893738', '75.747276']",
7893444,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/3dc27b18482121ca71ffb7fa44b5206f/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8336164,"HOMELAND Vatsalye,Bhankrota, Jaipur","HOMELAND Vatsalye,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/558626e3a5453678c1fa34b8984fc448/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-others.jpg
8341289,"Rajni Vihar, Heerawala,Jaipur","Rajni Vihar, Heerawala,Jaipur","['26.887274', '75.731186']",https://is1-2.housingcdn.com/01c16c28/d26753e6264f92ccc431bd1adbfe0779/v0/medium/3_bhk_independent_floor-for-sale-heerawala-Jaipur-outside_view.jpg
6552992,Vasundhara Apartment,"Suraj Nagar West, Civil Lines,Jaipur","['26.905444', '75.77802']",https://is1-2.housingcdn.com/01c16c28/c57b243ec834793f3d42790b5f896a3c/v0/medium/2_bhk_apartment-for-sale-civil_lines_jaipur-Jaipur-hall.jpg
7737476,"Chandrakunj Apartments,Dharam Park, Sushilpura,Jaipur","Chandrakunj Apartments,Dharam Park, Sushilpura,Jaipur","['26.897141', '75.760449']",https://is1-2.housingcdn.com/01c16c28/80ba0c1ab121db38a48e1a532d838edc/v0/medium/2_bhk_apartment-for-sale-sushilpura-Jaipur-hall.jpg
7318935,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.871529', '75.696572']",https://is1-3.housingcdn.com/01c16c28/9fad5e381465c660e700316d6dd6077a/v0/medium/2_bhk_independent_house-for-sale-bhankrota-Jaipur-others.jpg
7431734,"omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","['26.89488', '75.749366']",
7319695,Anukriti Green Acres,"Narsinghpura, Jaipur","['26.86731', '75.649834']",https://is1-3.housingcdn.com/01c16c28/047444947473487f68b1cfcaf821af2a/v0/medium/residential_plot-for-sale-narsinghpura-Jaipur-plot_view.jpg
7010774,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/6fbcd2205cae1e2046714a5ca93505a9/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
263859,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.852364', '75.682465']",https://is1-3.housingcdn.com/4f2250e8/add1cb8bf255d370a1cbda1f7025141e/v0/medium/auric_the_century_park-bhankrota-jaipur-auric_infratech_private_limited.jpeg
3660722,"Royal Celebrity,Jaisinghpura, Jaipur","Royal Celebrity,Jaisinghpura, Jaipur","['26.843657', '75.695885']",https://is1-2.housingcdn.com/01c16c28/e4c9907c5388dbbd0c94a21901618b23/v0/medium/3_bhk_villa-for-sale-jaisinghpura_1-Jaipur-others.jpg
124197,"Narayan Vihar,NH - 8 Jaipur,Jaipur","Narayan Vihar,NH - 8 Jaipur,Jaipur","['26.872835', '75.715034']",https://is1-2.housingcdn.com/4f2250e8/4fe815652a2c1ddb13c61d0be8186de6/v0/medium/arg_ananta_ii-narayan_vihar_jaipur-jaipur-arg_group.jpg
198819,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.864237', '75.681984']",https://is1-3.housingcdn.com/4f2250e8/f9d3ce393260b129f839bcc5b3fd22dd/v0/medium/one_nakshatra-bhankrota-jaipur-one_realty_group.jpg
6762,"Jaisinghpura,NH - 8 Jaipur,Jaipur","Jaisinghpura,NH - 8 Jaipur,Jaipur","['26.850233', '75.695885']",https://is1-3.housingcdn.com/4f2250e8/896890faa1ba3e6db0a18f1396572d1c/v0/medium/arg_divine_enclave-bhankrota-jaipur-arg_group.jpeg
124173,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.864237', '75.681984']",https://is1-2.housingcdn.com/4f2250e8/415c055923e76badc6fd199d6d2647d5/v0/medium/org_galaxy-bhankrota-jaipur-one_realty_group.jpeg
7318935,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.871529', '75.696572']",https://is1-3.housingcdn.com/01c16c28/9fad5e381465c660e700316d6dd6077a/v0/medium/2_bhk_independent_house-for-sale-bhankrota-Jaipur-others.jpg
7431734,"omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","['26.89488', '75.749366']",
